ID,Order Date,Product Name,Sales,Quantity,Year
1487,7/5/2020,Binders - Amet,494.82,3,2020
1488,7/4/2020,Tables - Nam,55.16,4,2020
1489,7/4/2020,Machines - Dicta,803.7,9,2020
1490,7/3/2020,Bookcases - Aliquid,194.71,4,2020
1491,7/2/2020,Art - Porro,550.46,4,2020
1492,7/1/2020,Art - Incidunt,545.91,10,2020
1493,7/1/2020,Art - Deserunt,283.97,7,2020
1494,6/30/2020,Tables - Minus,576.19,4,2020
1495,6/30/2020,Tables - Voluptates,783.9,1,2020
1496,6/30/2020,Copiers - Qui,315.82,5,2020
1497,6/30/2020,Phones - Architecto,403.82,7,2020
1498,6/30/2020,Bookcases - Ipsa,313.69,8,2020
1499,6/29/2020,Chairs - Aperiam,383.43,7,2020
1500,6/28/2020,Furnishings - A,856.85,3,2020
1501,6/27/2020,Tables - Repellat,426.86,7,2020
1502,6/26/2020,Phones - Laboriosam,842.39,9,2020
1503,6/26/2020,Machines - Soluta,713.14,3,2020
1504,6/26/2020,Art - Amet,125.74,5,2020
1505,6/25/2020,Bookcases - Autem,403.92,3,2020
1506,6/25/2020,Machines - Repellat,465.07,9,2020
1507,6/25/2020,Furnishings - Qui,88.77,7,2020
1508,6/24/2020,Phones - Nemo,522.09,1,2020
1509,6/23/2020,Art - Eveniet,370.87,4,2020
1510,6/23/2020,Binders - Necessitatibus,474.98,7,2020
1511,6/23/2020,Bookcases - Hic,605.53,1,2020
1512,6/23/2020,Machines - Ratione,276.34,8,2020
1513,6/23/2020,Machines - Deserunt,317.74,6,2020
1514,6/23/2020,Tables - Commodi,774.72,6,2020
1515,6/23/2020,Tables - Animi,980.46,4,2020
1516,6/22/2020,Machines - Nisi,789.14,4,2020
1517,6/22/2020,Binders - Voluptates,828.11,8,2020
1518,6/22/2020,Phones - Quod,213.58,6,2020
1519,6/21/2020,Bookcases - Itaque,843.07,9,2020
1520,6/21/2020,Chairs - Sint,197.19,7,2020
1521,6/20/2020,Bookcases - Fugiat,614.74,4,2020
1522,6/20/2020,Chairs - Corrupti,761.61,9,2020
1523,6/20/2020,Accessories - Autem,940.1,8,2020
1524,6/19/2020,Tables - Odio,865.39,5,2020
1525,6/19/2020,Copiers - Molestias,404.05,5,2020
1526,6/17/2020,Machines - Doloremque,431.28,1,2020
1527,6/17/2020,Envelopes - Tempore,568.27,6,2020
1528,6/16/2020,Tables - Neque,296.18,6,2020
1529,6/16/2020,Chairs - Rerum,915.88,5,2020
1530,6/16/2020,Tables - Eveniet,991.64,1,2020
1531,6/15/2020,Paper - Explicabo,443.03,2,2020
1532,6/15/2020,Phones - Quibusdam,27.1,9,2020
1533,6/15/2020,Phones - Adipisci,835.65,10,2020
1534,6/15/2020,Phones - Voluptates,14.22,6,2020
1535,6/15/2020,Bookcases - Voluptatem,742.43,2,2020
1536,6/15/2020,Chairs - Repellat,940.98,6,2020
1537,6/15/2020,Phones - Minima,481.49,8,2020
1538,6/14/2020,Furnishings - Velit,260.29,9,2020
1539,6/14/2020,Paper - Quae,144.41,6,2020
1540,6/13/2020,Paper - Laudantium,32.32,9,2020
1541,6/13/2020,Tables - Vel,260.78,5,2020
1542,6/13/2020,Copiers - Magnam,23.02,4,2020
1543,6/13/2020,Art - Reprehenderit,461.14,2,2020
1544,6/12/2020,Tables - Exercitationem,41.21,9,2020
1545,6/10/2020,Art - Iure,862.88,5,2020
1546,6/10/2020,Accessories - Voluptatem,801.92,10,2020
1547,6/10/2020,Copiers - Tenetur,349.07,4,2020
1548,6/10/2020,Binders - Qui,648.91,3,2020
1549,6/10/2020,Furnishings - Commodi,872.38,1,2020
1550,6/9/2020,Tables - Nobis,279.62,10,2020
1551,6/9/2020,Accessories - Minima,374.3,6,2020
1552,6/9/2020,Bookcases - Repudiandae,939.19,6,2020
1553,6/8/2020,Tables - Neque,43.44,2,2020
1554,6/8/2020,Furnishings - Error,104.27,10,2020
1555,6/8/2020,Phones - Molestias,289.49,8,2020
1556,6/8/2020,Binders - Officiis,515.57,3,2020
1557,6/8/2020,Art - Culpa,664.87,5,2020
1558,6/8/2020,Phones - Fugiat,733.91,5,2020
1559,6/7/2020,Bookcases - Totam,312.62,7,2020
1560,6/6/2020,Binders - Asperiores,250.02,7,2020
1561,6/6/2020,Chairs - Dolorem,119.8,5,2020
1562,6/6/2020,Accessories - Dignissimos,508.67,7,2020
1563,6/5/2020,Art - Quas,957.44,6,2020
1564,6/5/2020,Accessories - Quam,884.28,6,2020
1565,6/4/2020,Tables - Provident,823.58,6,2020
1566,6/4/2020,Paper - Deleniti,508.16,2,2020
1567,6/3/2020,Tables - Labore,274.39,3,2020
1568,6/2/2020,Binders - Sit,294,7,2020
1569,6/2/2020,Furnishings - Exercitationem,599.84,9,2020
1570,6/2/2020,Copiers - Quae,332.02,5,2020
1571,6/2/2020,Chairs - Assumenda,815.13,5,2020
1572,6/1/2020,Binders - Soluta,613.5,10,2020
1573,5/31/2020,Binders - Sunt,630.63,7,2020
1574,5/30/2020,Copiers - Beatae,757.42,4,2020
1575,5/30/2020,Envelopes - Labore,85.25,4,2020
1576,5/30/2020,Paper - Excepturi,423.84,10,2020
1577,5/29/2020,Chairs - Consequatur,418.33,7,2020
1578,5/29/2020,Tables - Esse,516.1,3,2020
1579,5/28/2020,Art - Culpa,278.74,6,2020
1580,5/28/2020,Art - Vero,218.04,5,2020
1581,5/26/2020,Accessories - Ex,137.44,3,2020
1582,5/25/2020,Binders - Incidunt,899.92,8,2020
1583,5/25/2020,Chairs - Iure,410.52,8,2020
1584,5/25/2020,Copiers - Nisi,72.37,8,2020
1585,5/25/2020,Copiers - Rerum,578.86,1,2020
1586,5/24/2020,Bookcases - Inventore,63.11,7,2020
1587,5/23/2020,Envelopes - Vel,393.02,2,2020
1588,5/22/2020,Furnishings - Odio,440.8,8,2020
1589,5/22/2020,Paper - Autem,973.69,6,2020
1590,5/21/2020,Tables - Sed,525.66,8,2020
1591,5/21/2020,Furnishings - Ducimus,776.02,8,2020
1592,5/20/2020,Binders - Quas,544.08,10,2020
1593,5/20/2020,Chairs - Quis,296.7,1,2020
1594,5/19/2020,Tables - Nesciunt,957.73,3,2020
1595,5/19/2020,Chairs - Rerum,937.22,9,2020
1596,5/18/2020,Paper - Aut,155.7,1,2020
1597,5/17/2020,Paper - Occaecati,674.58,4,2020
1598,5/17/2020,Art - Impedit,511.24,3,2020
1599,5/17/2020,Envelopes - Quia,90.81,8,2020
1600,5/16/2020,Tables - Officia,458.28,3,2020
1601,5/16/2020,Copiers - Nesciunt,183.85,9,2020
1602,5/16/2020,Machines - Neque,330.99,7,2020
1603,5/16/2020,Bookcases - Quia,530.46,9,2020
1604,5/16/2020,Machines - Voluptatum,989.89,5,2020
1605,5/16/2020,Chairs - Saepe,733.53,9,2020
1606,5/16/2020,Furnishings - Provident,154.94,1,2020
1607,5/15/2020,Furnishings - Quia,336.85,8,2020
1608,5/15/2020,Envelopes - Eos,410.14,5,2020
1609,5/15/2020,Machines - Harum,629.93,4,2020
1610,5/14/2020,Art - Sit,691.1,3,2020
1611,5/14/2020,Accessories - Est,194.66,10,2020
1612,5/14/2020,Machines - Quia,574.29,8,2020
1613,5/14/2020,Furnishings - Inventore,299.86,8,2020
1614,5/14/2020,Bookcases - Illum,348.78,8,2020
1615,5/14/2020,Accessories - Dolores,282.31,1,2020
1616,5/13/2020,Accessories - Hic,248.19,5,2020
1617,5/13/2020,Envelopes - Ratione,334.62,9,2020
1618,5/13/2020,Bookcases - Impedit,171.41,2,2020
1619,5/12/2020,Copiers - Blanditiis,489.23,4,2020
1620,5/12/2020,Phones - Nam,142.3,9,2020
1621,5/11/2020,Copiers - Pariatur,769.23,3,2020
1622,5/11/2020,Machines - Vel,387.75,7,2020
1623,5/11/2020,Phones - Impedit,536.44,9,2020
1624,5/11/2020,Furnishings - Temporibus,604.23,8,2020
1625,5/11/2020,Art - Provident,445.53,5,2020
1626,5/10/2020,Binders - Debitis,178.11,10,2020
1627,5/9/2020,Machines - Quae,775.63,8,2020
1628,5/9/2020,Paper - Rem,74.33,8,2020
1629,5/8/2020,Accessories - Impedit,532.11,6,2020
1630,5/8/2020,Accessories - Deserunt,157.74,3,2020
1631,5/7/2020,Phones - Hic,67.47,2,2020
1632,5/7/2020,Paper - Asperiores,152.73,5,2020
1633,5/6/2020,Tables - Magni,457.56,4,2020
1634,5/6/2020,Furnishings - Iure,419.43,3,2020
1635,5/5/2020,Paper - Voluptates,42.36,5,2020
1636,5/4/2020,Tables - Expedita,750.2,10,2020
1637,5/4/2020,Copiers - Laboriosam,101.94,2,2020
1638,5/4/2020,Accessories - Minus,786.88,5,2020
1639,5/3/2020,Binders - Dolorum,140.1,2,2020
1640,5/2/2020,Chairs - Commodi,946.8,5,2020
1641,5/2/2020,Machines - Temporibus,693.35,8,2020
1642,5/2/2020,Envelopes - Ea,608.5,5,2020
1643,5/1/2020,Accessories - Aliquam,641.57,1,2020
1644,5/1/2020,Tables - Aperiam,436.96,3,2020
1645,4/30/2020,Machines - Velit,271.03,4,2020
1646,4/30/2020,Tables - Perferendis,946.13,2,2020
1647,4/29/2020,Bookcases - Cumque,964.01,10,2020
1648,4/28/2020,Furnishings - Accusamus,488.17,7,2020
1649,4/28/2020,Phones - Aliquid,882.01,5,2020
1650,4/27/2020,Furnishings - Illum,287.61,10,2020
1651,4/27/2020,Phones - Quos,276.19,4,2020
1652,4/25/2020,Accessories - Officia,78.56,6,2020
1653,4/25/2020,Phones - Velit,944.61,1,2020
1654,4/25/2020,Phones - Vitae,880.94,2,2020
1655,4/24/2020,Binders - Distinctio,41.95,7,2020
1656,4/24/2020,Accessories - Rem,873.17,1,2020
1657,4/23/2020,Accessories - Doloribus,259.42,2,2020
1658,4/23/2020,Bookcases - Porro,753.98,8,2020
1659,4/23/2020,Furnishings - Omnis,572.14,5,2020
1660,4/23/2020,Copiers - Ducimus,110.42,5,2020
1661,4/22/2020,Machines - Repellat,911.25,8,2020
1662,4/22/2020,Binders - Culpa,15.79,2,2020
1663,4/22/2020,Tables - Rerum,194.35,10,2020
1664,4/21/2020,Art - Saepe,811.46,10,2020
1665,4/21/2020,Tables - Cupiditate,157.13,4,2020
1666,4/21/2020,Accessories - Ab,435.42,7,2020
1667,4/21/2020,Envelopes - Fugiat,731.16,6,2020
1668,4/21/2020,Accessories - Commodi,172.49,4,2020
1669,4/21/2020,Binders - Veniam,21.32,1,2020
1670,4/21/2020,Copiers - Iste,694.97,7,2020
1671,4/20/2020,Bookcases - Sequi,343.27,3,2020
1672,4/20/2020,Chairs - Quae,820.48,5,2020
1673,4/20/2020,Chairs - Pariatur,875.84,7,2020
1674,4/20/2020,Bookcases - Porro,559.24,6,2020
1675,4/19/2020,Tables - Dolore,166.74,10,2020
1676,4/19/2020,Art - Qui,826.45,5,2020
1677,4/18/2020,Copiers - Amet,846.97,9,2020
1678,4/18/2020,Binders - Laudantium,513.63,5,2020
1679,4/18/2020,Machines - Consequatur,67.5,10,2020
1680,4/18/2020,Machines - Debitis,645.6,1,2020
1681,4/18/2020,Copiers - Earum,249.63,4,2020
1682,4/17/2020,Tables - Dicta,113.66,9,2020
1683,4/16/2020,Bookcases - Rem,880.33,9,2020
1684,4/16/2020,Copiers - Dolore,35.69,5,2020
1685,4/15/2020,Art - Hic,804.3,8,2020
1686,4/15/2020,Bookcases - Tenetur,982.99,2,2020
1687,4/15/2020,Machines - Id,404.77,1,2020
1688,4/14/2020,Phones - Culpa,173.59,9,2020
1689,4/14/2020,Machines - Quo,326.58,3,2020
1690,4/13/2020,Paper - Consequuntur,24.84,6,2020
1691,4/13/2020,Phones - Voluptatem,705.55,1,2020
1692,4/13/2020,Envelopes - Distinctio,208.97,2,2020
1693,4/13/2020,Art - Perferendis,427.74,6,2020
1694,4/13/2020,Tables - Mollitia,317.19,9,2020
1695,4/12/2020,Machines - Animi,17.53,6,2020
1696,4/11/2020,Art - Odit,315.46,1,2020
1697,4/11/2020,Chairs - Nihil,968.1,1,2020
1698,4/11/2020,Machines - Voluptas,185.67,5,2020
1699,4/11/2020,Binders - Quis,735.56,9,2020
1700,4/10/2020,Binders - Quis,967.96,7,2020
1701,4/10/2020,Chairs - Voluptatibus,669.06,1,2020
1702,4/9/2020,Phones - Corporis,563.21,5,2020
1703,4/9/2020,Furnishings - Occaecati,673.14,6,2020
1704,4/7/2020,Copiers - Corrupti,455.94,4,2020
1705,4/7/2020,Chairs - Sint,56.61,9,2020
1706,4/6/2020,Binders - Dolore,446.57,7,2020
1707,4/6/2020,Copiers - Distinctio,295.23,5,2020
1708,4/6/2020,Binders - Laboriosam,121.02,3,2020
1709,4/5/2020,Envelopes - Illum,459.11,3,2020
1710,4/5/2020,Bookcases - Ratione,838.84,8,2020
1711,4/5/2020,Furnishings - Sequi,952.95,5,2020
1712,4/5/2020,Chairs - Cum,344.96,6,2020
1713,4/5/2020,Tables - Et,445.74,3,2020
1714,4/5/2020,Envelopes - Neque,196.13,3,2020
1715,4/5/2020,Binders - Totam,607.69,9,2020
1716,4/5/2020,Chairs - Aliquid,90.12,8,2020
1717,4/4/2020,Bookcases - Explicabo,68.96,6,2020
1718,4/3/2020,Copiers - Provident,969.55,1,2020
1719,4/1/2020,Furnishings - Tempora,847.61,5,2020
1720,4/1/2020,Accessories - Fugiat,940.49,10,2020
1721,3/31/2020,Binders - Quam,101.3,1,2020
1722,3/31/2020,Copiers - Dolores,234.02,5,2020
1723,3/31/2020,Furnishings - Assumenda,625.37,6,2020
1724,3/30/2020,Binders - Deserunt,185.7,8,2020
1725,3/30/2020,Tables - Mollitia,635.68,2,2020
1726,3/29/2020,Furnishings - Quas,201.49,7,2020
1727,3/29/2020,Art - Asperiores,744.32,8,2020
1728,3/29/2020,Art - Voluptate,836.13,10,2020
1729,3/29/2020,Copiers - Accusantium,324.57,8,2020
1730,3/28/2020,Phones - Officiis,992.29,7,2020
1731,3/27/2020,Envelopes - A,127.98,5,2020
1732,3/27/2020,Copiers - Laudantium,781.56,8,2020
1733,3/27/2020,Tables - Quia,862.27,7,2020
1734,3/26/2020,Bookcases - Aspernatur,934.75,1,2020
1735,3/25/2020,Bookcases - Quibusdam,823.47,8,2020
1736,3/25/2020,Art - Voluptates,875.91,5,2020
1737,3/25/2020,Machines - Fugiat,511.62,6,2020
1738,3/25/2020,Bookcases - At,576.96,3,2020
1739,3/24/2020,Machines - Harum,372.8,10,2020
1740,3/23/2020,Phones - Facere,20.5,4,2020
1741,3/22/2020,Paper - Sunt,990.33,4,2020
1742,3/22/2020,Accessories - Consequatur,555.1,3,2020
1743,3/22/2020,Binders - Qui,414.01,4,2020
1744,3/21/2020,Phones - A,666.05,10,2020
1745,3/21/2020,Bookcases - Incidunt,842.33,6,2020
1746,3/21/2020,Copiers - Veniam,725.13,6,2020
1747,3/20/2020,Binders - Eaque,70.22,8,2020
1748,3/19/2020,Furnishings - Animi,890.68,6,2020
1749,3/19/2020,Binders - Alias,625.84,6,2020
1750,3/19/2020,Phones - Velit,78.27,4,2020
1751,3/18/2020,Furnishings - Est,473.33,1,2020
1752,3/18/2020,Furnishings - Tempora,89.48,2,2020
1753,3/18/2020,Chairs - Unde,705.47,6,2020
1754,3/18/2020,Bookcases - Veritatis,928.46,9,2020
1755,3/17/2020,Tables - Reiciendis,218.79,10,2020
1756,3/17/2020,Bookcases - Rem,284.51,6,2020
1757,3/17/2020,Art - Alias,620.62,1,2020
1758,3/17/2020,Machines - Aliquid,809.49,5,2020
1759,3/17/2020,Furnishings - Delectus,560.06,1,2020
1760,3/16/2020,Copiers - Neque,883.55,2,2020
1761,3/16/2020,Binders - Numquam,108.44,10,2020
1762,3/16/2020,Copiers - Enim,759.38,7,2020
1763,3/16/2020,Paper - Voluptatum,186.92,1,2020
1764,3/16/2020,Accessories - Distinctio,933.4,6,2020
1765,3/15/2020,Copiers - Fugit,581.58,2,2020
1766,3/15/2020,Accessories - Ea,732.26,7,2020
1767,3/15/2020,Art - Enim,733.51,1,2020
1768,3/14/2020,Art - Ipsum,335.82,3,2020
1769,3/14/2020,Bookcases - Repellat,98.21,4,2020
1770,3/13/2020,Envelopes - Harum,999.6,8,2020
1771,3/13/2020,Furnishings - Est,536.39,7,2020
1772,3/13/2020,Art - Itaque,647.15,1,2020
1773,3/13/2020,Art - Doloribus,789.5,5,2020
1774,3/11/2020,Bookcases - Officia,318.2,7,2020
1775,3/10/2020,Paper - Beatae,521.18,10,2020
1776,3/10/2020,Tables - Unde,675.5,4,2020
1777,3/10/2020,Furnishings - Fugiat,803.26,7,2020
1778,3/10/2020,Copiers - Quaerat,606.2,4,2020
1779,3/10/2020,Machines - Sed,999.5,2,2020
1780,3/9/2020,Paper - Corporis,245.83,2,2020
1781,3/9/2020,Furnishings - Consequuntur,975.87,9,2020
1782,3/9/2020,Furnishings - Doloribus,318.71,2,2020
1783,3/8/2020,Accessories - Quae,456.02,5,2020
1784,3/7/2020,Furnishings - Iure,731.38,6,2020
1785,3/7/2020,Accessories - Reiciendis,975.79,2,2020
1786,3/7/2020,Copiers - Nisi,648.93,9,2020
1787,3/6/2020,Binders - Impedit,496.05,8,2020
1788,3/6/2020,Furnishings - Assumenda,314.32,10,2020
1789,3/6/2020,Machines - Tempore,701.05,9,2020
1790,3/5/2020,Phones - Dolorum,995.47,3,2020
1791,3/4/2020,Chairs - Natus,157.88,8,2020
1792,3/3/2020,Envelopes - Adipisci,68.22,6,2020
1793,3/3/2020,Art - Amet,457.35,9,2020
1794,3/3/2020,Binders - Provident,355.62,9,2020
1795,3/3/2020,Copiers - Beatae,947.62,6,2020
1796,3/2/2020,Art - Fuga,616.65,5,2020
1797,3/2/2020,Envelopes - Ducimus,707.25,9,2020
1798,3/2/2020,Envelopes - Sed,189.21,8,2020
1799,3/1/2020,Binders - Ad,411.42,10,2020
1800,3/1/2020,Bookcases - Et,508.35,5,2020
1801,3/1/2020,Bookcases - Unde,667.66,10,2020
1802,3/1/2020,Accessories - Dolore,731.42,8,2020
1803,3/1/2020,Binders - Nesciunt,411.78,4,2020
1804,2/29/2020,Envelopes - Laborum,681.82,1,2020
1805,2/29/2020,Machines - Quidem,306.16,9,2020
1806,2/29/2020,Chairs - Repellendus,885.22,2,2020
1807,2/29/2020,Copiers - Sequi,449.54,5,2020
1808,2/28/2020,Bookcases - Earum,705.67,5,2020
1809,2/28/2020,Furnishings - In,476.29,2,2020
1810,2/28/2020,Chairs - Optio,42.22,4,2020
1811,2/28/2020,Chairs - Eos,854.71,5,2020
1812,2/27/2020,Machines - Molestiae,484.48,2,2020
1813,2/27/2020,Paper - Voluptatibus,143.36,6,2020
1814,2/27/2020,Envelopes - Deserunt,682.18,10,2020
1815,2/27/2020,Phones - Quaerat,826.13,8,2020
1816,2/27/2020,Chairs - Eius,851.51,1,2020
1817,2/27/2020,Phones - Aut,930.01,10,2020
1818,2/25/2020,Machines - Placeat,376.67,1,2020
1819,2/25/2020,Envelopes - Sint,608.87,1,2020
1820,2/25/2020,Art - Id,548.32,9,2020
1821,2/25/2020,Envelopes - Enim,500.32,1,2020
1822,2/25/2020,Tables - A,612.3,8,2020
1823,2/25/2020,Machines - Voluptatem,773.34,2,2020
1824,2/24/2020,Tables - Omnis,748.97,5,2020
1825,2/24/2020,Binders - Iure,335.55,8,2020
1826,2/24/2020,Paper - Placeat,614.23,1,2020
1827,2/23/2020,Bookcases - Tenetur,876.12,5,2020
1828,2/23/2020,Art - Suscipit,452.18,8,2020
1829,2/22/2020,Paper - Eos,60.64,10,2020
1830,2/22/2020,Bookcases - Occaecati,589.28,7,2020
1831,2/21/2020,Accessories - Recusandae,276.38,4,2020
1832,2/21/2020,Art - Nobis,157.81,1,2020
1833,2/20/2020,Art - Corrupti,482.52,10,2020
1834,2/20/2020,Bookcases - Consequuntur,397.18,2,2020
1835,2/19/2020,Bookcases - Est,211.06,8,2020
1836,2/19/2020,Accessories - Qui,909.65,7,2020
1837,2/19/2020,Binders - Cum,661.32,5,2020
1838,2/19/2020,Bookcases - Beatae,628.66,5,2020
1839,2/19/2020,Furnishings - Occaecati,910.85,6,2020
1840,2/17/2020,Paper - Reprehenderit,619.64,5,2020
1841,2/17/2020,Accessories - Modi,996.15,9,2020
1842,2/17/2020,Envelopes - Nulla,231.18,9,2020
1843,2/16/2020,Envelopes - Consequatur,566.52,8,2020
1844,2/16/2020,Tables - Corporis,920.14,9,2020
1845,2/16/2020,Chairs - Impedit,433.92,2,2020
1846,2/16/2020,Machines - Autem,468.68,10,2020
1847,2/15/2020,Tables - Quod,49.08,8,2020
1848,2/15/2020,Phones - Omnis,923.28,1,2020
1849,2/15/2020,Accessories - Est,790.42,1,2020
1850,2/14/2020,Binders - Architecto,860.21,9,2020
1851,2/14/2020,Machines - Sunt,429.3,3,2020
1852,2/14/2020,Copiers - Numquam,939.47,6,2020
1853,2/14/2020,Tables - Eligendi,738.04,9,2020
1854,2/13/2020,Chairs - Assumenda,844.12,7,2020
1855,2/13/2020,Tables - Tenetur,924.92,4,2020
1856,2/12/2020,Copiers - Accusamus,243.2,2,2020
1857,2/11/2020,Binders - Vero,467.75,3,2020
1858,2/11/2020,Binders - Consequatur,857.68,2,2020
1859,2/11/2020,Phones - Labore,364.68,1,2020
1860,2/10/2020,Copiers - Et,597.93,7,2020
1861,2/10/2020,Envelopes - Earum,461.52,9,2020
1862,2/9/2020,Chairs - Omnis,267.02,10,2020
1863,2/9/2020,Art - Enim,157.97,9,2020
1864,2/9/2020,Paper - Inventore,394.96,8,2020
1865,2/8/2020,Chairs - Nemo,642.38,4,2020
1866,2/8/2020,Binders - Alias,164.41,2,2020
1867,2/8/2020,Bookcases - Laborum,145.98,7,2020
1868,2/8/2020,Binders - Tempora,710.37,7,2020
1869,2/8/2020,Copiers - Aliquid,649.86,3,2020
1870,2/7/2020,Copiers - Blanditiis,70.8,8,2020
1871,2/7/2020,Copiers - Modi,702.14,4,2020
1872,2/7/2020,Furnishings - Unde,431.2,6,2020
1873,2/7/2020,Art - Voluptates,233.39,5,2020
1874,2/6/2020,Chairs - Rem,69.04,5,2020
1875,2/6/2020,Art - Incidunt,857.99,10,2020
1876,2/6/2020,Chairs - Atque,113.35,2,2020
1877,2/5/2020,Phones - Ipsam,171.13,9,2020
1878,2/5/2020,Paper - Dolores,173.5,8,2020
1879,2/4/2020,Machines - Facilis,734.77,9,2020
1880,2/4/2020,Bookcases - Sint,911.61,9,2020
1881,2/4/2020,Phones - Perspiciatis,413.59,7,2020
1882,2/4/2020,Copiers - Rerum,395.33,7,2020
1883,2/3/2020,Paper - Quidem,268.51,10,2020
1884,2/3/2020,Phones - A,34.76,10,2020
1885,2/3/2020,Furnishings - Quaerat,887.05,8,2020
1886,2/3/2020,Phones - Repellat,342.98,9,2020
1887,2/3/2020,Paper - Corrupti,862.4,9,2020
1888,2/2/2020,Bookcases - Adipisci,158.86,1,2020
1889,2/2/2020,Bookcases - Vel,687.5,6,2020
1890,2/1/2020,Furnishings - Earum,320.58,5,2020
1891,2/1/2020,Envelopes - Ab,27.09,1,2020
1892,2/1/2020,Machines - Eum,164.15,10,2020
1893,2/1/2020,Phones - Aliquid,796.21,3,2020
1894,1/31/2020,Bookcases - Facilis,696.53,9,2020
1895,1/31/2020,Furnishings - Harum,281.99,5,2020
1896,1/31/2020,Machines - Expedita,981.86,8,2020
1897,1/31/2020,Paper - Quod,775.75,7,2020
1898,1/30/2020,Copiers - Alias,754.47,9,2020
1899,1/30/2020,Machines - Sed,144.26,5,2020
1900,1/30/2020,Tables - Cupiditate,507.59,5,2020
1901,1/30/2020,Tables - Amet,990.91,8,2020
1902,1/29/2020,Binders - Ut,294.22,3,2020
1903,1/29/2020,Copiers - Quasi,277.42,8,2020
1904,1/29/2020,Phones - Earum,549.61,7,2020
1905,1/28/2020,Bookcases - Odio,339.28,7,2020
1906,1/27/2020,Binders - Autem,828.73,9,2020
1907,1/27/2020,Phones - Veritatis,394.32,9,2020
1908,1/27/2020,Tables - Vero,361.73,5,2020
1909,1/26/2020,Phones - Quas,172.07,10,2020
1910,1/25/2020,Furnishings - Voluptates,252.43,6,2020
1911,1/25/2020,Tables - Animi,179.55,8,2020
1912,1/25/2020,Copiers - Eius,44.77,4,2020
1913,1/25/2020,Paper - Blanditiis,126.49,5,2020
1914,1/25/2020,Binders - Et,870.57,4,2020
1915,1/24/2020,Phones - Natus,820.36,4,2020
1916,1/24/2020,Bookcases - Similique,255.85,8,2020
1917,1/24/2020,Binders - Occaecati,943,3,2020
1918,1/24/2020,Tables - Veniam,95.84,6,2020
1919,1/23/2020,Copiers - Ex,325.15,4,2020
1920,1/23/2020,Bookcases - Dolorum,356.57,8,2020
1921,1/23/2020,Envelopes - Rem,499.69,6,2020
1922,1/22/2020,Phones - Debitis,855.23,4,2020
1923,1/21/2020,Machines - Tempore,983.99,1,2020
1924,1/21/2020,Binders - Explicabo,402.16,7,2020
1925,1/21/2020,Phones - Dignissimos,334.27,6,2020
1926,1/20/2020,Copiers - Iure,378.75,4,2020
1927,1/19/2020,Chairs - Accusamus,579.48,4,2020
1928,1/18/2020,Machines - Assumenda,992.32,5,2020
1929,1/18/2020,Machines - Impedit,875.93,3,2020
1930,1/18/2020,Art - Doloremque,273.9,8,2020
1931,1/18/2020,Binders - Voluptas,908.56,6,2020
1932,1/18/2020,Copiers - Laudantium,135.11,7,2020
1933,1/17/2020,Accessories - Dicta,13.1,6,2020
1934,1/17/2020,Chairs - Reprehenderit,913.85,9,2020
1935,1/17/2020,Paper - Vero,840.8,8,2020
1936,1/17/2020,Chairs - Eum,887.79,4,2020
1937,1/17/2020,Binders - Eaque,789.79,6,2020
1938,1/16/2020,Phones - Rerum,522.41,2,2020
1939,1/16/2020,Copiers - Necessitatibus,891.5,1,2020
1940,1/16/2020,Machines - Quod,194.85,7,2020
1941,1/16/2020,Furnishings - Repudiandae,832.04,10,2020
1942,1/16/2020,Machines - Voluptas,878.49,6,2020
1943,1/16/2020,Accessories - Soluta,260.17,2,2020
1944,1/15/2020,Bookcases - Accusantium,689.75,3,2020
1945,1/15/2020,Furnishings - Suscipit,349.01,9,2020
1946,1/15/2020,Accessories - Voluptatibus,181.38,2,2020
1947,1/15/2020,Paper - Sunt,105.87,4,2020
1948,1/15/2020,Machines - Eius,507.38,5,2020
1949,1/14/2020,Chairs - Ad,823.22,4,2020
1950,1/14/2020,Tables - Natus,888.84,8,2020
1951,1/14/2020,Furnishings - Repellat,892.26,4,2020
1952,1/14/2020,Furnishings - Magni,432.11,3,2020
1953,1/13/2020,Binders - Rem,504.04,10,2020
1954,1/11/2020,Chairs - Ipsam,828.15,5,2020
1955,1/11/2020,Phones - Ea,370.92,7,2020
1956,1/11/2020,Accessories - Illum,458.01,2,2020
1957,1/11/2020,Phones - Non,277.89,7,2020
1958,1/9/2020,Art - Totam,578.93,6,2020
1959,1/9/2020,Binders - Quae,341.21,9,2020
1960,1/9/2020,Machines - At,395.58,10,2020
1961,1/9/2020,Binders - Est,66.49,8,2020
1962,1/8/2020,Binders - Atque,100.67,10,2020
1963,1/8/2020,Paper - Repudiandae,120.28,1,2020
1964,1/8/2020,Tables - Voluptate,209.04,8,2020
1965,1/8/2020,Art - Recusandae,876,7,2020
1966,1/7/2020,Tables - Magni,379.46,8,2020
1967,1/7/2020,Chairs - Temporibus,83.67,4,2020
